"umlsid"	"parent_1"	"parent_2"	"parent_3"
"C1699019"	"http://bio2rdf.org/meddra:10047518"	"http://bio2rdf.org/meddra:10015919"	"http://www.w3.org/2002/07/owl#Thing"
"C0003076"	"http://bio2rdf.org/meddra:10022946"	"http://bio2rdf.org/meddra:10015920"	"http://bio2rdf.org/meddra:10010331"
"C0339694"	"http://bio2rdf.org/meddra:10027673"	"http://bio2rdf.org/meddra:10015920"	"http://bio2rdf.org/meddra:10010331"
"C0266587"	"http://bio2rdf.org/meddra:10027673"	"http://bio2rdf.org/meddra:10015920"	"http://bio2rdf.org/meddra:10010331"
"C0003119"	"http://bio2rdf.org/meddra:10027673"	"http://bio2rdf.org/meddra:10015920"	"http://bio2rdf.org/meddra:10010331"
"C0524331"	"http://bio2rdf.org/meddra:10012356"	"http://bio2rdf.org/meddra:10016214"	"http://bio2rdf.org/meddra:10041244"
"C0524349"	"http://bio2rdf.org/meddra:10012356"	"http://bio2rdf.org/meddra:10016214"	"http://bio2rdf.org/meddra:10041244"
"C0001593"	"http://bio2rdf.org/meddra:10016213"	"http://bio2rdf.org/meddra:10016214"	"http://bio2rdf.org/meddra:10041244"
"C0577602"	"http://bio2rdf.org/meddra:10016213"	"http://bio2rdf.org/meddra:10016214"	"http://bio2rdf.org/meddra:10041244"
"C0151474"	"http://bio2rdf.org/meddra:10016951"	"http://bio2rdf.org/meddra:10016950"	"http://bio2rdf.org/meddra:10027433"
"C0159877"	"http://bio2rdf.org/meddra:10024956"	"http://bio2rdf.org/meddra:10017322"	"http://bio2rdf.org/meddra:10028395"
"C0343869"	"http://bio2rdf.org/meddra:10007134"	"http://bio2rdf.org/meddra:10017528"	"http://bio2rdf.org/meddra:10021881"
"C0852854"	"http://bio2rdf.org/meddra:10043870"	"http://bio2rdf.org/meddra:10017528"	"http://bio2rdf.org/meddra:10021881"
"C0153285"	"http://bio2rdf.org/meddra:10001753"	"http://bio2rdf.org/meddra:10017528"	"http://bio2rdf.org/meddra:10021881"
"C0343898"	"http://bio2rdf.org/meddra:10020140"	"http://bio2rdf.org/meddra:10017528"	"http://bio2rdf.org/meddra:10021881"
"C0267573"	"http://bio2rdf.org/meddra:10017988"	"http://bio2rdf.org/meddra:10017934"	"http://bio2rdf.org/meddra:10017947"
"C0266644"	"http://bio2rdf.org/meddra:10017948"	"http://bio2rdf.org/meddra:10017943"	"http://bio2rdf.org/meddra:10017947"
"C0340217"	"http://bio2rdf.org/meddra:10017952"	"http://bio2rdf.org/meddra:10017943"	"http://bio2rdf.org/meddra:10017947"
"C0205929"	"http://bio2rdf.org/meddra:10017952"	"http://bio2rdf.org/meddra:10017943"	"http://bio2rdf.org/meddra:10017947"
"C0851926"	"http://bio2rdf.org/meddra:10000073"	"http://bio2rdf.org/meddra:10017947"	"http://www.w3.org/2002/07/owl#Thing"
"C0947856"	"http://bio2rdf.org/meddra:10002112"	"http://bio2rdf.org/meddra:10017947"	"http://www.w3.org/2002/07/owl#Thing"
"C0851978"	"http://bio2rdf.org/meddra:10017966"	"http://bio2rdf.org/meddra:10017947"	"http://www.w3.org/2002/07/owl#Thing"
"C0851974"	"http://bio2rdf.org/meddra:10018012"	"http://bio2rdf.org/meddra:10017947"	"http://www.w3.org/2002/07/owl#Thing"
"C0851965"	"http://bio2rdf.org/meddra:10018027"	"http://bio2rdf.org/meddra:10017947"	"http://www.w3.org/2002/07/owl#Thing"
"C0343869"	"http://bio2rdf.org/meddra:10002114"	"http://bio2rdf.org/meddra:10017966"	"http://bio2rdf.org/meddra:10017947"
"C0854309"	"http://bio2rdf.org/meddra:10002114"	"http://bio2rdf.org/meddra:10017966"	"http://bio2rdf.org/meddra:10017947"
"C0852854"	"http://bio2rdf.org/meddra:10002114"	"http://bio2rdf.org/meddra:10017966"	"http://bio2rdf.org/meddra:10017947"
"C0520567"	"http://bio2rdf.org/meddra:10002114"	"http://bio2rdf.org/meddra:10017966"	"http://bio2rdf.org/meddra:10017947"
"C0263105"	"http://bio2rdf.org/meddra:10017968"	"http://bio2rdf.org/meddra:10017966"	"http://bio2rdf.org/meddra:10017947"
"C0162576"	"http://bio2rdf.org/meddra:10017968"	"http://bio2rdf.org/meddra:10017966"	"http://bio2rdf.org/meddra:10017947"
"C0156185"	"http://bio2rdf.org/meddra:10022678"	"http://bio2rdf.org/meddra:10017966"	"http://bio2rdf.org/meddra:10017947"
"C0002438"	"http://bio2rdf.org/meddra:10022678"	"http://bio2rdf.org/meddra:10017966"	"http://bio2rdf.org/meddra:10017947"
"C0013370"	"http://bio2rdf.org/meddra:10022678"	"http://bio2rdf.org/meddra:10017966"	"http://bio2rdf.org/meddra:10017947"
"C0001263"	"http://bio2rdf.org/meddra:10034668"	"http://bio2rdf.org/meddra:10017966"	"http://bio2rdf.org/meddra:10017947"
"C0267573"	"http://bio2rdf.org/meddra:10024948"	"http://bio2rdf.org/meddra:10017987"	"http://bio2rdf.org/meddra:10029104"
"C0278556"	"http://bio2rdf.org/meddra:10025537"	"http://bio2rdf.org/meddra:10017990"	"http://bio2rdf.org/meddra:10017947"
"C0154064"	"http://bio2rdf.org/meddra:10025537"	"http://bio2rdf.org/meddra:10017990"	"http://bio2rdf.org/meddra:10017947"
"C0278499"	"http://bio2rdf.org/meddra:10025537"	"http://bio2rdf.org/meddra:10017990"	"http://bio2rdf.org/meddra:10017947"
"C0278500"	"http://bio2rdf.org/meddra:10025537"	"http://bio2rdf.org/meddra:10017990"	"http://bio2rdf.org/meddra:10017947"
"C0278501"	"http://bio2rdf.org/meddra:10025537"	"http://bio2rdf.org/meddra:10017990"	"http://bio2rdf.org/meddra:10017947"
"C0861424"	"http://bio2rdf.org/meddra:10025537"	"http://bio2rdf.org/meddra:10017990"	"http://bio2rdf.org/meddra:10017947"
"C0278556"	"http://bio2rdf.org/meddra:10002125"	"http://bio2rdf.org/meddra:10017991"	"http://bio2rdf.org/meddra:10029104"
"C0154064"	"http://bio2rdf.org/meddra:10002125"	"http://bio2rdf.org/meddra:10017991"	"http://bio2rdf.org/meddra:10029104"
"C0278499"	"http://bio2rdf.org/meddra:10002125"	"http://bio2rdf.org/meddra:10017991"	"http://bio2rdf.org/meddra:10029104"
"C0278500"	"http://bio2rdf.org/meddra:10002125"	"http://bio2rdf.org/meddra:10017991"	"http://bio2rdf.org/meddra:10029104"
"C0278501"	"http://bio2rdf.org/meddra:10002125"	"http://bio2rdf.org/meddra:10017991"	"http://bio2rdf.org/meddra:10029104"
"C0861424"	"http://bio2rdf.org/meddra:10002125"	"http://bio2rdf.org/meddra:10017991"	"http://bio2rdf.org/meddra:10029104"
"C0193131"	"http://bio2rdf.org/meddra:10002580"	"http://bio2rdf.org/meddra:10017998"	"http://bio2rdf.org/meddra:10042613"
"C0193125"	"http://bio2rdf.org/meddra:10002580"	"http://bio2rdf.org/meddra:10017998"	"http://bio2rdf.org/meddra:10042613"
"C0193117"	"http://bio2rdf.org/meddra:10002580"	"http://bio2rdf.org/meddra:10017998"	"http://bio2rdf.org/meddra:10042613"
"C0400161"	"http://bio2rdf.org/meddra:10002580"	"http://bio2rdf.org/meddra:10017998"	"http://bio2rdf.org/meddra:10042613"
"C0193134"	"http://bio2rdf.org/meddra:10002580"	"http://bio2rdf.org/meddra:10017998"	"http://bio2rdf.org/meddra:10042613"
"C0193036"	"http://bio2rdf.org/meddra:10002580"	"http://bio2rdf.org/meddra:10017998"	"http://bio2rdf.org/meddra:10042613"
"C0854624"	"http://bio2rdf.org/meddra:10018013"	"http://bio2rdf.org/meddra:10017998"	"http://bio2rdf.org/meddra:10042613"
"C0521292"	"http://bio2rdf.org/meddra:10027653"	"http://bio2rdf.org/meddra:10017998"	"http://bio2rdf.org/meddra:10042613"
"C0000734"	"http://bio2rdf.org/meddra:10000063"	"http://bio2rdf.org/meddra:10018012"	"http://bio2rdf.org/meddra:10017947"
"C0162287"	"http://bio2rdf.org/meddra:10016097"	"http://bio2rdf.org/meddra:10018012"	"http://bio2rdf.org/meddra:10017947"
"C0000731"	"http://bio2rdf.org/meddra:10016770"	"http://bio2rdf.org/meddra:10018012"	"http://bio2rdf.org/meddra:10017947"
"C0000737"	"http://bio2rdf.org/meddra:10017926"	"http://bio2rdf.org/meddra:10018012"	"http://bio2rdf.org/meddra:10017947"
"C0232492"	"http://bio2rdf.org/meddra:10017926"	"http://bio2rdf.org/meddra:10018012"	"http://bio2rdf.org/meddra:10017947"
"C0232487"	"http://bio2rdf.org/meddra:10027678"	"http://bio2rdf.org/meddra:10018012"	"http://bio2rdf.org/meddra:10017947"
"C0000727"	"http://bio2rdf.org/meddra:10027678"	"http://bio2rdf.org/meddra:10018012"	"http://bio2rdf.org/meddra:10017947"
"C0266644"	"http://bio2rdf.org/meddra:10027679"	"http://bio2rdf.org/meddra:10018018"	"http://bio2rdf.org/meddra:10010331"
"C0009680"	"http://bio2rdf.org/meddra:10027679"	"http://bio2rdf.org/meddra:10018018"	"http://bio2rdf.org/meddra:10010331"
"C0152429"	"http://bio2rdf.org/meddra:10039406"	"http://bio2rdf.org/meddra:10018018"	"http://bio2rdf.org/meddra:10010331"
"C0158663"	"http://bio2rdf.org/meddra:10043953"	"http://bio2rdf.org/meddra:10018018"	"http://bio2rdf.org/meddra:10010331"
"C0399352"	"http://bio2rdf.org/meddra:10044036"	"http://bio2rdf.org/meddra:10018018"	"http://bio2rdf.org/meddra:10010331"
"C0016167"	"http://bio2rdf.org/meddra:10002119"	"http://bio2rdf.org/meddra:10018027"	"http://bio2rdf.org/meddra:10017947"
"C1442968"	"http://bio2rdf.org/meddra:10018023"	"http://bio2rdf.org/meddra:10018027"	"http://bio2rdf.org/meddra:10017947"
"C0854231"	"http://bio2rdf.org/meddra:10018023"	"http://bio2rdf.org/meddra:10018027"	"http://bio2rdf.org/meddra:10017947"
"C0854232"	"http://bio2rdf.org/meddra:10018023"	"http://bio2rdf.org/meddra:10018027"	"http://bio2rdf.org/meddra:10017947"
"C0854230"	"http://bio2rdf.org/meddra:10018023"	"http://bio2rdf.org/meddra:10018027"	"http://bio2rdf.org/meddra:10017947"
"C0541754"	"http://bio2rdf.org/meddra:10021950"	"http://bio2rdf.org/meddra:10018073"	"http://bio2rdf.org/meddra:10018065"
"C0393756"	"http://bio2rdf.org/meddra:10068759"	"http://bio2rdf.org/meddra:10018073"	"http://bio2rdf.org/meddra:10018065"
"C0017605"	"http://bio2rdf.org/meddra:10018305"	"http://bio2rdf.org/meddra:10018307"	"http://bio2rdf.org/meddra:10015919"
"C0541780"	"http://bio2rdf.org/meddra:10000191"	"http://bio2rdf.org/meddra:10018515"	"http://bio2rdf.org/meddra:10038604"
"C0342527"	"http://bio2rdf.org/meddra:10000193"	"http://bio2rdf.org/meddra:10018515"	"http://bio2rdf.org/meddra:10038604"
"C1567741"	"http://bio2rdf.org/meddra:10011879"	"http://bio2rdf.org/meddra:10019243"	"http://bio2rdf.org/meddra:10013993"
"C0155919"	"http://bio2rdf.org/meddra:10024120"	"http://bio2rdf.org/meddra:10019280"	"http://bio2rdf.org/meddra:10007541"
"C0162576"	"http://bio2rdf.org/meddra:10028914"	"http://bio2rdf.org/meddra:10019381"	"http://bio2rdf.org/meddra:10021881"
"C0162557"	"http://bio2rdf.org/meddra:10019664"	"http://bio2rdf.org/meddra:10019654"	"http://bio2rdf.org/meddra:10019805"
"C0221757"	"http://bio2rdf.org/meddra:10019689"	"http://bio2rdf.org/meddra:10019654"	"http://bio2rdf.org/meddra:10019805"
"C1455728"	"http://bio2rdf.org/meddra:10019833"	"http://bio2rdf.org/meddra:10019654"	"http://bio2rdf.org/meddra:10019805"
"C0023896"	"http://bio2rdf.org/meddra:10019833"	"http://bio2rdf.org/meddra:10019654"	"http://bio2rdf.org/meddra:10019805"
"C0851776"	"http://bio2rdf.org/meddra:10001708"	"http://bio2rdf.org/meddra:10021428"	"http://www.w3.org/2002/07/owl#Thing"
"C0002994"	"http://bio2rdf.org/meddra:10001708"	"http://bio2rdf.org/meddra:10021428"	"http://www.w3.org/2002/07/owl#Thing"
"C0002726"	"http://bio2rdf.org/meddra:10027665"	"http://bio2rdf.org/meddra:10021428"	"http://www.w3.org/2002/07/owl#Thing"
"C0001175"	"http://bio2rdf.org/meddra:10052740"	"http://bio2rdf.org/meddra:10021460"	"http://bio2rdf.org/meddra:10021428"
"C0343752"	"http://bio2rdf.org/meddra:10052740"	"http://bio2rdf.org/meddra:10021460"	"http://bio2rdf.org/meddra:10021428"
"C0001857"	"http://bio2rdf.org/meddra:10052740"	"http://bio2rdf.org/meddra:10021460"	"http://bio2rdf.org/meddra:10021428"
"C0001916"	"http://bio2rdf.org/meddra:10021602"	"http://bio2rdf.org/meddra:10021605"	"http://bio2rdf.org/meddra:10027433"
"C0002066"	"http://bio2rdf.org/meddra:10021602"	"http://bio2rdf.org/meddra:10021605"	"http://bio2rdf.org/meddra:10027433"
"C0238621"	"http://bio2rdf.org/meddra:10021602"	"http://bio2rdf.org/meddra:10021605"	"http://bio2rdf.org/meddra:10027433"
"C0221757"	"http://bio2rdf.org/meddra:10021606"	"http://bio2rdf.org/meddra:10021605"	"http://bio2rdf.org/meddra:10027433"
"C0600124"	"http://bio2rdf.org/meddra:10010722"	"http://bio2rdf.org/meddra:10021877"	"http://bio2rdf.org/meddra:10015919"
"C0155175"	"http://bio2rdf.org/meddra:10024445"	"http://bio2rdf.org/meddra:10021877"	"http://bio2rdf.org/meddra:10015919"
"C0155957"	"http://bio2rdf.org/meddra:10012326"	"http://bio2rdf.org/meddra:10021879"	"http://bio2rdf.org/meddra:10021881"
"C0267003"	"http://bio2rdf.org/meddra:10012326"	"http://bio2rdf.org/meddra:10021879"	"http://bio2rdf.org/meddra:10021881"
"C0521778"	"http://bio2rdf.org/meddra:10014013"	"http://bio2rdf.org/meddra:10021879"	"http://bio2rdf.org/meddra:10021881"
"C0155175"	"http://bio2rdf.org/meddra:10015909"	"http://bio2rdf.org/meddra:10021879"	"http://bio2rdf.org/meddra:10021881"
"C0263105"	"http://bio2rdf.org/meddra:10017967"	"http://bio2rdf.org/meddra:10021879"	"http://bio2rdf.org/meddra:10021881"
"C0156185"	"http://bio2rdf.org/meddra:10017967"	"http://bio2rdf.org/meddra:10021879"	"http://bio2rdf.org/meddra:10021881"
"C0000833"	"http://bio2rdf.org/meddra:10021902"	"http://bio2rdf.org/meddra:10021879"	"http://bio2rdf.org/meddra:10021881"
"C0000817"	"http://bio2rdf.org/meddra:10038586"	"http://bio2rdf.org/meddra:10021879"	"http://bio2rdf.org/meddra:10021881"
"C0242115"	"http://bio2rdf.org/meddra:10040786"	"http://bio2rdf.org/meddra:10021879"	"http://bio2rdf.org/meddra:10021881"
"C0263443"	"http://bio2rdf.org/meddra:10040786"	"http://bio2rdf.org/meddra:10021879"	"http://bio2rdf.org/meddra:10021881"
"C0149512"	"http://bio2rdf.org/meddra:10046309"	"http://bio2rdf.org/meddra:10021879"	"http://bio2rdf.org/meddra:10021881"
"C0001361"	"http://bio2rdf.org/meddra:10046309"	"http://bio2rdf.org/meddra:10021879"	"http://bio2rdf.org/meddra:10021881"
"C0001261"	"http://bio2rdf.org/meddra:10004018"	"http://bio2rdf.org/meddra:10021881"	"http://www.w3.org/2002/07/owl#Thing"
"C0948205"	"http://bio2rdf.org/meddra:10004018"	"http://bio2rdf.org/meddra:10021881"	"http://www.w3.org/2002/07/owl#Thing"
"C0851848"	"http://bio2rdf.org/meddra:10004018"	"http://bio2rdf.org/meddra:10021881"	"http://www.w3.org/2002/07/owl#Thing"
"C0002438"	"http://bio2rdf.org/meddra:10037072"	"http://bio2rdf.org/meddra:10021881"	"http://www.w3.org/2002/07/owl#Thing"
"C0851887"	"http://bio2rdf.org/meddra:10047438"	"http://bio2rdf.org/meddra:10021881"	"http://www.w3.org/2002/07/owl#Thing"
"C0851910"	"http://bio2rdf.org/meddra:10047438"	"http://bio2rdf.org/meddra:10021881"	"http://www.w3.org/2002/07/owl#Thing"
"C0854391"	"http://bio2rdf.org/meddra:10007654"	"http://bio2rdf.org/meddra:10022114"	"http://bio2rdf.org/meddra:10022117"
"C0392012"	"http://bio2rdf.org/meddra:10027652"	"http://bio2rdf.org/meddra:10022114"	"http://bio2rdf.org/meddra:10022117"
"C0347637"	"http://bio2rdf.org/meddra:10027652"	"http://bio2rdf.org/meddra:10022114"	"http://bio2rdf.org/meddra:10022117"
"C0000924"	"http://bio2rdf.org/meddra:10029511"	"http://bio2rdf.org/meddra:10022114"	"http://bio2rdf.org/meddra:10022117"
"C0521208"	"http://bio2rdf.org/meddra:10029511"	"http://bio2rdf.org/meddra:10022114"	"http://bio2rdf.org/meddra:10022117"
"C0586557"	"http://bio2rdf.org/meddra:10029511"	"http://bio2rdf.org/meddra:10022114"	"http://bio2rdf.org/meddra:10022117"
"C0003044"	"http://bio2rdf.org/meddra:10029511"	"http://bio2rdf.org/meddra:10022114"	"http://bio2rdf.org/meddra:10022117"
"C0852919"	"http://bio2rdf.org/meddra:10029511"	"http://bio2rdf.org/meddra:10022114"	"http://bio2rdf.org/meddra:10022117"
"C0392008"	"http://bio2rdf.org/meddra:10069888"	"http://bio2rdf.org/meddra:10022117"	"http://www.w3.org/2002/07/owl#Thing"
"C0851637"	"http://bio2rdf.org/meddra:10014706"	"http://bio2rdf.org/meddra:10022891"	"http://www.w3.org/2002/07/owl#Thing"
"C0851635"	"http://bio2rdf.org/meddra:10014706"	"http://bio2rdf.org/meddra:10022891"	"http://www.w3.org/2002/07/owl#Thing"
"C0851626"	"http://bio2rdf.org/meddra:10014706"	"http://bio2rdf.org/meddra:10022891"	"http://www.w3.org/2002/07/owl#Thing"
"C0221036"	"http://bio2rdf.org/meddra:10027641"	"http://bio2rdf.org/meddra:10022958"	"http://bio2rdf.org/meddra:10027433"
"C0038013"	"http://bio2rdf.org/meddra:10052775"	"http://bio2rdf.org/meddra:10023213"	"http://bio2rdf.org/meddra:10028395"
"C0023449"	"http://bio2rdf.org/meddra:10024290"	"http://bio2rdf.org/meddra:10024324"	"http://bio2rdf.org/meddra:10005329"
"C0023449"	"http://bio2rdf.org/meddra:10024290"	"http://bio2rdf.org/meddra:10024324"	"http://bio2rdf.org/meddra:10029104"
"C0153876"	"http://bio2rdf.org/meddra:10024290"	"http://bio2rdf.org/meddra:10024324"	"http://bio2rdf.org/meddra:10005329"
"C0153876"	"http://bio2rdf.org/meddra:10024290"	"http://bio2rdf.org/meddra:10024324"	"http://bio2rdf.org/meddra:10029104"
"C0023462"	"http://bio2rdf.org/meddra:10024291"	"http://bio2rdf.org/meddra:10024324"	"http://bio2rdf.org/meddra:10005329"
"C0023462"	"http://bio2rdf.org/meddra:10024291"	"http://bio2rdf.org/meddra:10024324"	"http://bio2rdf.org/meddra:10029104"
"C0023465"	"http://bio2rdf.org/meddra:10024291"	"http://bio2rdf.org/meddra:10024324"	"http://bio2rdf.org/meddra:10005329"
"C0023465"	"http://bio2rdf.org/meddra:10024291"	"http://bio2rdf.org/meddra:10024324"	"http://bio2rdf.org/meddra:10029104"
"C0153898"	"http://bio2rdf.org/meddra:10024291"	"http://bio2rdf.org/meddra:10024324"	"http://bio2rdf.org/meddra:10005329"
"C0153898"	"http://bio2rdf.org/meddra:10024291"	"http://bio2rdf.org/meddra:10024324"	"http://bio2rdf.org/meddra:10029104"
"C0023467"	"http://bio2rdf.org/meddra:10024291"	"http://bio2rdf.org/meddra:10024324"	"http://bio2rdf.org/meddra:10005329"
"C0023467"	"http://bio2rdf.org/meddra:10024291"	"http://bio2rdf.org/meddra:10024324"	"http://bio2rdf.org/meddra:10029104"
"C0153886"	"http://bio2rdf.org/meddra:10024291"	"http://bio2rdf.org/meddra:10024324"	"http://bio2rdf.org/meddra:10005329"
"C0153886"	"http://bio2rdf.org/meddra:10024291"	"http://bio2rdf.org/meddra:10024324"	"http://bio2rdf.org/meddra:10029104"
"C0023479"	"http://bio2rdf.org/meddra:10024291"	"http://bio2rdf.org/meddra:10024324"	"http://bio2rdf.org/meddra:10005329"
"C0023479"	"http://bio2rdf.org/meddra:10024291"	"http://bio2rdf.org/meddra:10024324"	"http://bio2rdf.org/meddra:10029104"
"C0023487"	"http://bio2rdf.org/meddra:10024291"	"http://bio2rdf.org/meddra:10024324"	"http://bio2rdf.org/meddra:10005329"
"C0023487"	"http://bio2rdf.org/meddra:10024291"	"http://bio2rdf.org/meddra:10024324"	"http://bio2rdf.org/meddra:10029104"
"C0085669"	"http://bio2rdf.org/meddra:10024292"	"http://bio2rdf.org/meddra:10024324"	"http://bio2rdf.org/meddra:10005329"
"C0085669"	"http://bio2rdf.org/meddra:10024292"	"http://bio2rdf.org/meddra:10024324"	"http://bio2rdf.org/meddra:10029104"
"C0854087"	"http://bio2rdf.org/meddra:10049180"	"http://bio2rdf.org/meddra:10024450"	"http://bio2rdf.org/meddra:10041244"
"C0687725"	"http://bio2rdf.org/meddra:10049180"	"http://bio2rdf.org/meddra:10024450"	"http://bio2rdf.org/meddra:10041244"
"C0549493"	"http://bio2rdf.org/meddra:10024972"	"http://bio2rdf.org/meddra:10024967"	"http://bio2rdf.org/meddra:10038738"
"C0002390"	"http://bio2rdf.org/meddra:10024972"	"http://bio2rdf.org/meddra:10024967"	"http://bio2rdf.org/meddra:10038738"
"C0085786"	"http://bio2rdf.org/meddra:10024972"	"http://bio2rdf.org/meddra:10024967"	"http://bio2rdf.org/meddra:10038738"
"C0034050"	"http://bio2rdf.org/meddra:10033979"	"http://bio2rdf.org/meddra:10024967"	"http://bio2rdf.org/meddra:10038738"
"C0155919"	"http://bio2rdf.org/meddra:10037424"	"http://bio2rdf.org/meddra:10024967"	"http://bio2rdf.org/meddra:10038738"
"C0035222"	"http://bio2rdf.org/meddra:10037424"	"http://bio2rdf.org/meddra:10024967"	"http://bio2rdf.org/meddra:10038738"
"C0275566"	"http://bio2rdf.org/meddra:10017537"	"http://bio2rdf.org/meddra:10024970"	"http://bio2rdf.org/meddra:10038738"
"C0343898"	"http://bio2rdf.org/meddra:10017537"	"http://bio2rdf.org/meddra:10024970"	"http://bio2rdf.org/meddra:10038738"
"C0152502"	"http://bio2rdf.org/meddra:10033917"	"http://bio2rdf.org/meddra:10024970"	"http://bio2rdf.org/meddra:10038738"
"C0149512"	"http://bio2rdf.org/meddra:10045573"	"http://bio2rdf.org/meddra:10024970"	"http://bio2rdf.org/meddra:10038738"
"C0001361"	"http://bio2rdf.org/meddra:10045573"	"http://bio2rdf.org/meddra:10024970"	"http://bio2rdf.org/meddra:10038738"
"C0853832"	"http://bio2rdf.org/meddra:10047483"	"http://bio2rdf.org/meddra:10024970"	"http://bio2rdf.org/meddra:10038738"
"C0854629"	"http://bio2rdf.org/meddra:10019028"	"http://bio2rdf.org/meddra:10025309"	"http://bio2rdf.org/meddra:10042613"
"C0023493"	"http://bio2rdf.org/meddra:10001414"	"http://bio2rdf.org/meddra:10025321"	"http://bio2rdf.org/meddra:10005329"
"C0023493"	"http://bio2rdf.org/meddra:10001414"	"http://bio2rdf.org/meddra:10025321"	"http://bio2rdf.org/meddra:10029104"
"C0280427"	"http://bio2rdf.org/meddra:10001414"	"http://bio2rdf.org/meddra:10025321"	"http://bio2rdf.org/meddra:10005329"
"C0280427"	"http://bio2rdf.org/meddra:10001414"	"http://bio2rdf.org/meddra:10025321"	"http://bio2rdf.org/meddra:10029104"
"C0854818"	"http://bio2rdf.org/meddra:10001414"	"http://bio2rdf.org/meddra:10025321"	"http://bio2rdf.org/meddra:10005329"
"C0854818"	"http://bio2rdf.org/meddra:10001414"	"http://bio2rdf.org/meddra:10025321"	"http://bio2rdf.org/meddra:10029104"
"C0280423"	"http://bio2rdf.org/meddra:10001414"	"http://bio2rdf.org/meddra:10025321"	"http://bio2rdf.org/meddra:10005329"
