"drugid"	"se"
"DB00665"	"http://bio2rdf.org/umls:C0021400"
"DB00916"	"http://bio2rdf.org/umls:C0235874"
"DB00745"	"http://bio2rdf.org/umls:C0011124"
"DB00916"	"http://bio2rdf.org/umls:C0863084"
"DB00916"	"http://bio2rdf.org/umls:C0235266"
"DB06148"	"http://bio2rdf.org/umls:C0086132"
"DB00524"	"http://bio2rdf.org/umls:C0027497"
"DB00665"	"http://bio2rdf.org/umls:C0018965"
"DB00916"	"http://bio2rdf.org/umls:C0021167"
"DB00952"	"http://bio2rdf.org/umls:C0699828"
"DB00264"	"http://bio2rdf.org/umls:C0030193"
"DB00745"	"http://bio2rdf.org/umls:C2830004"
"DB00553"	"http://bio2rdf.org/umls:C0023218"
"DB00401"	"http://bio2rdf.org/umls:C0018418"
"DB00648"	"http://bio2rdf.org/umls:C0751295"
"DB00331"	"http://bio2rdf.org/umls:C2129214"
"DB00401"	"http://bio2rdf.org/umls:C0023067"
"DB00401"	"http://bio2rdf.org/umls:C0025222"
"DB00371"	"http://bio2rdf.org/umls:C0242461"
"DB00264"	"http://bio2rdf.org/umls:C0032285"
"DB00244"	"http://bio2rdf.org/umls:C0151970"
"DB00379"	"http://bio2rdf.org/umls:C0013144"
"DB01171"	"http://bio2rdf.org/umls:C0858249"
"DB06148"	"http://bio2rdf.org/umls:C0018801"
"DB00423"	"http://bio2rdf.org/umls:C0220870"
"DB00952"	"http://bio2rdf.org/umls:C0677500"
"DB00232"	"http://bio2rdf.org/umls:C0032285"
"DB00244"	"http://bio2rdf.org/umls:C0522153"
"DB00244"	"http://bio2rdf.org/umls:C1096282"
"DB00648"	"http://bio2rdf.org/umls:C0877104"
"DB01011"	"http://bio2rdf.org/umls:C0850569"
"DB00665"	"http://bio2rdf.org/umls:C0002871"
"DB00532"	"http://bio2rdf.org/umls:C0014518"
"DB01115"	"http://bio2rdf.org/umls:C0549622"
"DB00333"	"http://bio2rdf.org/umls:C0235146"
"DB00379"	"http://bio2rdf.org/umls:C0019158"
"DB00745"	"http://bio2rdf.org/umls:C0013491"
"DB00779"	"http://bio2rdf.org/umls:C0042109"
"DB01400"	"http://bio2rdf.org/umls:C0009421"
"DB06148"	"http://bio2rdf.org/umls:C0022346"
"DB00379"	"http://bio2rdf.org/umls:C0548823"
"DB00916"	"http://bio2rdf.org/umls:C0023530"
"DB00553"	"http://bio2rdf.org/umls:C0026113"
"DB00422"	"http://bio2rdf.org/umls:C0085096"
"DB00422"	"http://bio2rdf.org/umls:C0039070"
"DB00211"	"http://bio2rdf.org/umls:C0267792"
"DB01171"	"http://bio2rdf.org/umls:C0687713"
"DB01115"	"http://bio2rdf.org/umls:C0700590"
"DB01233"	"http://bio2rdf.org/umls:C0549622"
"DB00244"	"http://bio2rdf.org/umls:C0042075"
"DB00524"	"http://bio2rdf.org/umls:C0151476"
"DB00454"	"http://bio2rdf.org/umls:C0036974"
"DB01204"	"http://bio2rdf.org/umls:C0031542"
"DB01115"	"http://bio2rdf.org/umls:C0026848"
"DB01149"	"http://bio2rdf.org/umls:C0042963"
"DB00961"	"http://bio2rdf.org/umls:C0012833"
"DB00401"	"http://bio2rdf.org/umls:C0029882"
"DB00350"	"http://bio2rdf.org/umls:C0006145"
"DB00244"	"http://bio2rdf.org/umls:C0151773"
"DB00238"	"http://bio2rdf.org/umls:C0000768"
"DB00916"	"http://bio2rdf.org/umls:C0040822"
"DB01204"	"http://bio2rdf.org/umls:C0021359"
"DB01400"	"http://bio2rdf.org/umls:C1262038"
"DB01204"	"http://bio2rdf.org/umls:C0438242"
"DB00683"	"http://bio2rdf.org/umls:C0541881"
"DB00238"	"http://bio2rdf.org/umls:C0011606"
"DB00745"	"http://bio2rdf.org/umls:C0235996"
"DB00961"	"http://bio2rdf.org/umls:C0038999"
"DB00683"	"http://bio2rdf.org/umls:C0151799"
"DB01043"	"http://bio2rdf.org/umls:C0025061"
"DB06148"	"http://bio2rdf.org/umls:C0009782"
"DB00423"	"http://bio2rdf.org/umls:C0018681"
"DB08167"	"http://bio2rdf.org/umls:C0015397"
"DB00916"	"http://bio2rdf.org/umls:C2225524"
"DB00745"	"http://bio2rdf.org/umls:C0042029"
"DB01400"	"http://bio2rdf.org/umls:C0039231"
"DB00816"	"http://bio2rdf.org/umls:C0003811"
"DB00961"	"http://bio2rdf.org/umls:C0456677"
"DB01043"	"http://bio2rdf.org/umls:C0877359"
"DB00244"	"http://bio2rdf.org/umls:C0002453"
"DB00333"	"http://bio2rdf.org/umls:C0020672"
"DB08167"	"http://bio2rdf.org/umls:C0020649"
"DB00238"	"http://bio2rdf.org/umls:C0020443"
"DB00211"	"http://bio2rdf.org/umls:C0036454"
"DB00745"	"http://bio2rdf.org/umls:C0151636"
"DB00264"	"http://bio2rdf.org/umls:C0857073"
"DB00401"	"http://bio2rdf.org/umls:C0026826"
"DB06148"	"http://bio2rdf.org/umls:C0043352"
"DB08167"	"http://bio2rdf.org/umls:C0151735"
"DB06148"	"http://bio2rdf.org/umls:C0424000"
"DB00524"	"http://bio2rdf.org/umls:C0002871"
"DB00401"	"http://bio2rdf.org/umls:C0037299"
"DB01233"	"http://bio2rdf.org/umls:C0541919"
"DB01149"	"http://bio2rdf.org/umls:C0035455"
"DB01043"	"http://bio2rdf.org/umls:C0027540"
"DB00916"	"http://bio2rdf.org/umls:C0028738"
"DB01233"	"http://bio2rdf.org/umls:C0013144"
"DB01115"	"http://bio2rdf.org/umls:C0028084"
"DB01043"	"http://bio2rdf.org/umls:C0236141"
"DB00524"	"http://bio2rdf.org/umls:C0020456"
"DB00244"	"http://bio2rdf.org/umls:C0034887"
"DB00952"	"http://bio2rdf.org/umls:C0018681"
"DB00683"	"http://bio2rdf.org/umls:C0015672"
"DB01149"	"http://bio2rdf.org/umls:C0031085"
"DB00454"	"http://bio2rdf.org/umls:C0022107"
"DB00916"	"http://bio2rdf.org/umls:C0036572"
"DB00238"	"http://bio2rdf.org/umls:C0267792"
"DB00238"	"http://bio2rdf.org/umls:C0021053"
"DB06148"	"http://bio2rdf.org/umls:C0241934"
"DB00916"	"http://bio2rdf.org/umls:C0004096"
"DB00211"	"http://bio2rdf.org/umls:C0012833"
"DB00244"	"http://bio2rdf.org/umls:C0021359"
"DB00244"	"http://bio2rdf.org/umls:C0008350"
"DB06711"	"http://bio2rdf.org/umls:C0004093"
"DB00916"	"http://bio2rdf.org/umls:C0032617"
"DB00333"	"http://bio2rdf.org/umls:C0011616"
"DB00553"	"http://bio2rdf.org/umls:C0012833"
"DB00370"	"http://bio2rdf.org/umls:C0009421"
"DB00683"	"http://bio2rdf.org/umls:C0036104"
"DB00235"	"http://bio2rdf.org/umls:C0040822"
"DB00553"	"http://bio2rdf.org/umls:C0021368"
"DB01149"	"http://bio2rdf.org/umls:C0221170"
"DB00524"	"http://bio2rdf.org/umls:C0030554"
"DB00393"	"http://bio2rdf.org/umls:C0018944"
"DB00683"	"http://bio2rdf.org/umls:C0221161"
"DB00454"	"http://bio2rdf.org/umls:C0085633"
"DB01171"	"http://bio2rdf.org/umls:C0039231"
"DB00683"	"http://bio2rdf.org/umls:C0002957"
"DB00333"	"http://bio2rdf.org/umls:C0085631"
"DB00401"	"http://bio2rdf.org/umls:C0042485"
"DB00524"	"http://bio2rdf.org/umls:C0178416"
"DB01043"	"http://bio2rdf.org/umls:C0038661"
"DB00264"	"http://bio2rdf.org/umls:C0858678"
"DB00232"	"http://bio2rdf.org/umls:C0004093"
"DB00683"	"http://bio2rdf.org/umls:C0427086"
"DB00952"	"http://bio2rdf.org/umls:C1096250"
"DB00524"	"http://bio2rdf.org/umls:C0232487"
"DB00333"	"http://bio2rdf.org/umls:C0020517"
"DB00401"	"http://bio2rdf.org/umls:C0020651"
"DB01204"	"http://bio2rdf.org/umls:C0746883"
"DB00264"	"http://bio2rdf.org/umls:C0178298"
"DB00211"	"http://bio2rdf.org/umls:C0018834"
"DB00401"	"http://bio2rdf.org/umls:C0015967"
"DB06711"	"http://bio2rdf.org/umls:C0018681"
"DB00952"	"http://bio2rdf.org/umls:C0585186"
"DB00454"	"http://bio2rdf.org/umls:C0003460"
"DB00371"	"http://bio2rdf.org/umls:C0031256"
"DB00423"	"http://bio2rdf.org/umls:C0016382"
"DB01043"	"http://bio2rdf.org/umls:C0028173"
"DB00745"	"http://bio2rdf.org/umls:C0014591"
"DB00244"	"http://bio2rdf.org/umls:C0011053"
"DB00961"	"http://bio2rdf.org/umls:C0018794"
"DB01233"	"http://bio2rdf.org/umls:C0740852"
"DB00370"	"http://bio2rdf.org/umls:C0700590"
"DB00816"	"http://bio2rdf.org/umls:C0541799"
"DB01043"	"http://bio2rdf.org/umls:C0340464"
"DB00350"	"http://bio2rdf.org/umls:C0025061"
"DB00232"	"http://bio2rdf.org/umls:C0553548"
"DB00422"	"http://bio2rdf.org/umls:C0017152"
"DB00371"	"http://bio2rdf.org/umls:C0857353"
"DB00553"	"http://bio2rdf.org/umls:C0332575"
"DB00333"	"http://bio2rdf.org/umls:C0878544"
"DB00401"	"http://bio2rdf.org/umls:C0039240"
"DB00916"	"http://bio2rdf.org/umls:C0036974"
"DB00370"	"http://bio2rdf.org/umls:C0235198"
"DB00683"	"http://bio2rdf.org/umls:C0278080"
"DB00961"	"http://bio2rdf.org/umls:C0025287"
"DB01171"	"http://bio2rdf.org/umls:C0740425"
"DB06148"	"http://bio2rdf.org/umls:C0013604"
"DB00379"	"http://bio2rdf.org/umls:C0235896"
"DB00393"	"http://bio2rdf.org/umls:C0021053"
"DB01043"	"http://bio2rdf.org/umls:C1956346"
"DB01204"	"http://bio2rdf.org/umls:C0003123"
"DB00244"	"http://bio2rdf.org/umls:C0023380"
"DB01043"	"http://bio2rdf.org/umls:C0025209"
"DB00916"	"http://bio2rdf.org/umls:C0151766"
"DB00232"	"http://bio2rdf.org/umls:C0038325"
"DB00532"	"http://bio2rdf.org/umls:C0013362"
"DB00648"	"http://bio2rdf.org/umls:C0017178"
"DB00350"	"http://bio2rdf.org/umls:C0542203"
"DB00916"	"http://bio2rdf.org/umls:C0038325"
"DB00333"	"http://bio2rdf.org/umls:C0013144"
"DB01115"	"http://bio2rdf.org/umls:C0231218"
"DB00422"	"http://bio2rdf.org/umls:C0574067"
"DB00745"	"http://bio2rdf.org/umls:C0574067"
"DB00648"	"http://bio2rdf.org/umls:C1955743"
"DB00422"	"http://bio2rdf.org/umls:C0221201"
"DB00264"	"http://bio2rdf.org/umls:C0235763"
"DB00333"	"http://bio2rdf.org/umls:C0162297"
"DB00916"	"http://bio2rdf.org/umls:C0014457"
"DB00422"	"http://bio2rdf.org/umls:C0031350"
"DB00683"	"http://bio2rdf.org/umls:C0221232"
"DB08167"	"http://bio2rdf.org/umls:C0020458"
"DB00393"	"http://bio2rdf.org/umls:C0020538"
"DB00683"	"http://bio2rdf.org/umls:C0031117"
"DB00401"	"http://bio2rdf.org/umls:C0002418"
"DB00961"	"http://bio2rdf.org/umls:C0042024"
"DB00244"	"http://bio2rdf.org/umls:C0039070"
"DB00532"	"http://bio2rdf.org/umls:C0017566"
"DB00333"	"http://bio2rdf.org/umls:C0019189"
"DB00553"	"http://bio2rdf.org/umls:C0241136"
"DB00244"	"http://bio2rdf.org/umls:C0235309"
"DB00393"	"http://bio2rdf.org/umls:C0043144"
"DB00401"	"http://bio2rdf.org/umls:C0042267"
"DB00401"	"http://bio2rdf.org/umls:C0040822"
"DB00379"	"http://bio2rdf.org/umls:C0085611"
"DB01011"	"http://bio2rdf.org/umls:C0030312"
"DB00244"	"http://bio2rdf.org/umls:C0151632"
"DB00370"	"http://bio2rdf.org/umls:C0003123"
"DB00916"	"http://bio2rdf.org/umls:C0014518"
"DB01115"	"http://bio2rdf.org/umls:C0178298"
"DB01115"	"http://bio2rdf.org/umls:C0004238"
"DB00331"	"http://bio2rdf.org/umls:C0041912"
"DB01204"	"http://bio2rdf.org/umls:C0020517"
"DB00423"	"http://bio2rdf.org/umls:C0039070"
"DB00461"	"http://bio2rdf.org/umls:C0349506"
"DB01115"	"http://bio2rdf.org/umls:C0231530"
"DB00264"	"http://bio2rdf.org/umls:C0018794"
"DB00648"	"http://bio2rdf.org/umls:C0858041"
"DB01149"	"http://bio2rdf.org/umls:C0520966"
"DB00648"	"http://bio2rdf.org/umls:C0013362"
"DB00779"	"http://bio2rdf.org/umls:C2939465"
"DB00422"	"http://bio2rdf.org/umls:C0221512"
"DB00244"	"http://bio2rdf.org/umls:C0027721"
"DB00916"	"http://bio2rdf.org/umls:C0027813"
"DB00952"	"http://bio2rdf.org/umls:C0349506"
"DB00264"	"http://bio2rdf.org/umls:C0018802"
"DB00422"	"http://bio2rdf.org/umls:C0032285"
"DB00211"	"http://bio2rdf.org/umls:C0038362"
"DB01171"	"http://bio2rdf.org/umls:C0235318"
"DB01110"	"http://bio2rdf.org/umls:C0002994"
"DB01233"	"http://bio2rdf.org/umls:C0700075"
"DB00244"	"http://bio2rdf.org/umls:C0151577"
"DB00422"	"http://bio2rdf.org/umls:C0009763"
"DB00244"	"http://bio2rdf.org/umls:C0868908"
"DB00238"	"http://bio2rdf.org/umls:C0235046"
"DB00423"	"http://bio2rdf.org/umls:C0240327"
"DB00264"	"http://bio2rdf.org/umls:C0728936"
"DB06148"	"http://bio2rdf.org/umls:C0015397"
"DB00244"	"http://bio2rdf.org/umls:C0206061"
"DB00524"	"http://bio2rdf.org/umls:C0009806"
"DB00238"	"http://bio2rdf.org/umls:C1519353"
"DB00532"	"http://bio2rdf.org/umls:C0002888"
"DB00422"	"http://bio2rdf.org/umls:C0240211"
"DB00683"	"http://bio2rdf.org/umls:C0020578"
"DB06148"	"http://bio2rdf.org/umls:C0004936"
"DB01204"	"http://bio2rdf.org/umls:C0700225"
"DB00244"	"http://bio2rdf.org/umls:C0042035"
"DB00648"	"http://bio2rdf.org/umls:C0149904"
"DB00952"	"http://bio2rdf.org/umls:C0281825"
"DB00211"	"http://bio2rdf.org/umls:C0235996"
"DB00916"	"http://bio2rdf.org/umls:C0221490"
"DB00916"	"http://bio2rdf.org/umls:C0030252"
"DB00683"	"http://bio2rdf.org/umls:C0009806"
"DB01043"	"http://bio2rdf.org/umls:C0424790"
"DB00916"	"http://bio2rdf.org/umls:C2697368"
"DB08167"	"http://bio2rdf.org/umls:C0039231"
"DB00238"	"http://bio2rdf.org/umls:C0009782"
"DB01110"	"http://bio2rdf.org/umls:C0239739"
"DB00371"	"http://bio2rdf.org/umls:C0011603"
"DB06148"	"http://bio2rdf.org/umls:C0019158"
"DB01115"	"http://bio2rdf.org/umls:C3665386"
"DB00401"	"http://bio2rdf.org/umls:C0040264"
"DB00379"	"http://bio2rdf.org/umls:C0428977"
"DB01149"	"http://bio2rdf.org/umls:C0043094"
"DB00401"	"http://bio2rdf.org/umls:C0020580"
"DB01043"	"http://bio2rdf.org/umls:C0042487"
"DB00331"	"http://bio2rdf.org/umls:C0042109"
"DB00333"	"http://bio2rdf.org/umls:C0034063"
"DB01115"	"http://bio2rdf.org/umls:C0424295"
"DB00553"	"http://bio2rdf.org/umls:C0162834"
"DB00232"	"http://bio2rdf.org/umls:C0003123"
"DB01171"	"http://bio2rdf.org/umls:C0013404"
"DB00454"	"http://bio2rdf.org/umls:C0241934"
"DB00232"	"http://bio2rdf.org/umls:C0349506"
"DB01043"	"http://bio2rdf.org/umls:C0232132"
"DB00524"	"http://bio2rdf.org/umls:C0010200"
"DB01204"	"http://bio2rdf.org/umls:C0860866"
"DB00745"	"http://bio2rdf.org/umls:C0428977"
"DB01204"	"http://bio2rdf.org/umls:C0085593"
"DB00371"	"http://bio2rdf.org/umls:C0392676"
"DB00211"	"http://bio2rdf.org/umls:C0027769"
"DB00244"	"http://bio2rdf.org/umls:C0005758"
"DB00238"	"http://bio2rdf.org/umls:C0237849"
"DB00779"	"http://bio2rdf.org/umls:C0004093"
"DB01043"	"http://bio2rdf.org/umls:C0042035"
"DB00370"	"http://bio2rdf.org/umls:C0020517"
"DB00648"	"http://bio2rdf.org/umls:C0853692"
"DB00454"	"http://bio2rdf.org/umls:C0233407"
"DB00532"	"http://bio2rdf.org/umls:C0028738"
"DB00524"	"http://bio2rdf.org/umls:C0242429"
"DB00952"	"http://bio2rdf.org/umls:C0011581"
"DB00454"	"http://bio2rdf.org/umls:C0015230"
"DB00665"	"http://bio2rdf.org/umls:C0206061"
"DB01233"	"http://bio2rdf.org/umls:C0043144"
"DB06148"	"http://bio2rdf.org/umls:C0042373"
"DB00454"	"http://bio2rdf.org/umls:C0018524"
"DB06148"	"http://bio2rdf.org/umls:C0002871"
"DB00952"	"http://bio2rdf.org/umls:C0007787"
"DB00524"	"http://bio2rdf.org/umls:C0015230"
"DB01043"	"http://bio2rdf.org/umls:C0024299"
"DB01233"	"http://bio2rdf.org/umls:C0156404"
"DB00422"	"http://bio2rdf.org/umls:C0085641"
"DB00331"	"http://bio2rdf.org/umls:C0426576"
"DB00244"	"http://bio2rdf.org/umls:C1320835"
"DB00264"	"http://bio2rdf.org/umls:C0262985"
"DB00211"	"http://bio2rdf.org/umls:C0013404"
"DB00683"	"http://bio2rdf.org/umls:C0233795"
"DB00916"	"http://bio2rdf.org/umls:C0008031"
"DB00235"	"http://bio2rdf.org/umls:C0040479"
"DB01400"	"http://bio2rdf.org/umls:C0043144"
"DB00333"	"http://bio2rdf.org/umls:C0013604"
"DB01043"	"http://bio2rdf.org/umls:C0267596"
"DB01043"	"http://bio2rdf.org/umls:C0024228"
"DB00648"	"http://bio2rdf.org/umls:C0029119"
"DB00532"	"http://bio2rdf.org/umls:C0023530"
"DB01171"	"http://bio2rdf.org/umls:C0234192"
"DB00244"	"http://bio2rdf.org/umls:C0023218"
"DB00524"	"http://bio2rdf.org/umls:C0022281"
"DB00211"	"http://bio2rdf.org/umls:C0022107"
"DB00952"	"http://bio2rdf.org/umls:C0013144"
"DB01043"	"http://bio2rdf.org/umls:C3665386"
"DB00244"	"http://bio2rdf.org/umls:C0851341"
"DB00683"	"http://bio2rdf.org/umls:C0038450"
"DB04843"	"http://bio2rdf.org/umls:C0917801"
"DB00244"	"http://bio2rdf.org/umls:C1112762"
"DB01233"	"http://bio2rdf.org/umls:C0030252"
"DB00379"	"http://bio2rdf.org/umls:C0220870"
"DB00916"	"http://bio2rdf.org/umls:C0039070"
"DB00683"	"http://bio2rdf.org/umls:C0151786"
"DB00211"	"http://bio2rdf.org/umls:C0014742"
"DB08167"	"http://bio2rdf.org/umls:C2939465"
"DB00454"	"http://bio2rdf.org/umls:C0009421"
"DB00333"	"http://bio2rdf.org/umls:C0027497"
"DB00524"	"http://bio2rdf.org/umls:C0042109"
"DB00532"	"http://bio2rdf.org/umls:C0085702"
"DB01149"	"http://bio2rdf.org/umls:C0231528"
"DB00745"	"http://bio2rdf.org/umls:C2129214"
"DB00745"	"http://bio2rdf.org/umls:C0042769"
"DB06148"	"http://bio2rdf.org/umls:C0009676"
"DB00244"	"http://bio2rdf.org/umls:C1291077"
"DB00916"	"http://bio2rdf.org/umls:C0038990"
"DB00370"	"http://bio2rdf.org/umls:C0027947"
"DB00683"	"http://bio2rdf.org/umls:C0042420"
"DB00952"	"http://bio2rdf.org/umls:C0236000"
"DB00211"	"http://bio2rdf.org/umls:C0016204"
"DB00461"	"http://bio2rdf.org/umls:C0027726"
"DB01115"	"http://bio2rdf.org/umls:C0011124"
"DB01204"	"http://bio2rdf.org/umls:C0020649"
"DB00454"	"http://bio2rdf.org/umls:C0235032"
"DB00454"	"http://bio2rdf.org/umls:C0162297"
"DB01204"	"http://bio2rdf.org/umls:C0027627"
"DB00422"	"http://bio2rdf.org/umls:C0002957"
"DB00211"	"http://bio2rdf.org/umls:C0016382"
"DB00961"	"http://bio2rdf.org/umls:C0020649"
"DB00371"	"http://bio2rdf.org/umls:C0015967"
"DB00423"	"http://bio2rdf.org/umls:C0344232"
"DB01204"	"http://bio2rdf.org/umls:C0022660"
"DB00683"	"http://bio2rdf.org/umls:C0013362"
"DB01149"	"http://bio2rdf.org/umls:C0038990"
"DB00648"	"http://bio2rdf.org/umls:C0270611"
"DB01204"	"http://bio2rdf.org/umls:C0011175"
"DB01233"	"http://bio2rdf.org/umls:C0042024"
"DB00961"	"http://bio2rdf.org/umls:C0001122"
"DB00331"	"http://bio2rdf.org/umls:C0152517"
"DB00916"	"http://bio2rdf.org/umls:C0152008"
"DB06711"	"http://bio2rdf.org/umls:C0020456"
"DB00461"	"http://bio2rdf.org/umls:C0000768"
"DB00532"	"http://bio2rdf.org/umls:C0497156"
"DB08167"	"http://bio2rdf.org/umls:C0027497"
"DB06148"	"http://bio2rdf.org/umls:C0033774"
"DB00350"	"http://bio2rdf.org/umls:C0232409"
"DB01043"	"http://bio2rdf.org/umls:C0023518"
"DB00454"	"http://bio2rdf.org/umls:C0011206"
"DB01115"	"http://bio2rdf.org/umls:C0018099"
"DB00350"	"http://bio2rdf.org/umls:C0007177"
"DB00952"	"http://bio2rdf.org/umls:C0234193"
"DB00264"	"http://bio2rdf.org/umls:C0086565"
"DB00648"	"http://bio2rdf.org/umls:C0020538"
"DB00745"	"http://bio2rdf.org/umls:C0020649"
"DB06711"	"http://bio2rdf.org/umls:C0344232"
"DB00232"	"http://bio2rdf.org/umls:C0221185"
"DB00648"	"http://bio2rdf.org/umls:C0014130"
"DB06148"	"http://bio2rdf.org/umls:C0020649"
"DB00916"	"http://bio2rdf.org/umls:C0042023"
"DB00264"	"http://bio2rdf.org/umls:C0021053"
"DB00916"	"http://bio2rdf.org/umls:C0085641"
"DB00816"	"http://bio2rdf.org/umls:C0948873"
"DB00370"	"http://bio2rdf.org/umls:C0016204"
"DB01011"	"http://bio2rdf.org/umls:C0178298"
"DB00532"	"http://bio2rdf.org/umls:C0018939"
"DB00232"	"http://bio2rdf.org/umls:C0037023"
"DB01171"	"http://bio2rdf.org/umls:C0042963"
"DB00665"	"http://bio2rdf.org/umls:C0042075"
"DB00350"	"http://bio2rdf.org/umls:C0235818"
"DB00648"	"http://bio2rdf.org/umls:C0020676"
"DB00461"	"http://bio2rdf.org/umls:C0521616"
"DB00648"	"http://bio2rdf.org/umls:C0042373"
"DB00379"	"http://bio2rdf.org/umls:C0151908"
"DB00454"	"http://bio2rdf.org/umls:C0020538"
"DB00683"	"http://bio2rdf.org/umls:C0036974"
"DB01043"	"http://bio2rdf.org/umls:C0026266"
"DB00454"	"http://bio2rdf.org/umls:C0039070"
"DB00371"	"http://bio2rdf.org/umls:C0233571"
"DB00393"	"http://bio2rdf.org/umls:C0031542"
"DB01115"	"http://bio2rdf.org/umls:C0438215"
"DB06711"	"http://bio2rdf.org/umls:C0015397"
"DB01171"	"http://bio2rdf.org/umls:C0020538"
"DB08167"	"http://bio2rdf.org/umls:C0232459"
"DB00401"	"http://bio2rdf.org/umls:C0005741"
"DB00648"	"http://bio2rdf.org/umls:C0585186"
"DB01115"	"http://bio2rdf.org/umls:C0020517"
"DB01233"	"http://bio2rdf.org/umls:C0427086"
"DB00524"	"http://bio2rdf.org/umls:C0004604"
"DB00393"	"http://bio2rdf.org/umls:C0020517"
"DB00401"	"http://bio2rdf.org/umls:C0039520"
"DB01043"	"http://bio2rdf.org/umls:C0023222"
"DB00331"	"http://bio2rdf.org/umls:C0040822"
"DB00916"	"http://bio2rdf.org/umls:C0042256"
"DB01149"	"http://bio2rdf.org/umls:C0233477"
"DB01043"	"http://bio2rdf.org/umls:C0040460"
"DB00461"	"http://bio2rdf.org/umls:C0014518"
"DB00648"	"http://bio2rdf.org/umls:C0015967"
"DB00331"	"http://bio2rdf.org/umls:C0750426"
"DB00683"	"http://bio2rdf.org/umls:C0235146"
"DB00648"	"http://bio2rdf.org/umls:C0085692"
"DB00370"	"http://bio2rdf.org/umls:C0851353"
"DB06148"	"http://bio2rdf.org/umls:C0151773"
"DB00648"	"http://bio2rdf.org/umls:C0040034"
"DB00371"	"http://bio2rdf.org/umls:C0018681"
"DB00244"	"http://bio2rdf.org/umls:C0235431"
"DB01400"	"http://bio2rdf.org/umls:C0043352"
"DB01115"	"http://bio2rdf.org/umls:C0042075"
"DB00961"	"http://bio2rdf.org/umls:C0004093"
"DB01400"	"http://bio2rdf.org/umls:C1736186"
"DB00331"	"http://bio2rdf.org/umls:C0518988"
"DB00401"	"http://bio2rdf.org/umls:C0011849"
"DB00379"	"http://bio2rdf.org/umls:C0030920"
"DB00745"	"http://bio2rdf.org/umls:C0085633"
"DB00916"	"http://bio2rdf.org/umls:C0234913"
"DB01115"	"http://bio2rdf.org/umls:C0042373"
"DB01115"	"http://bio2rdf.org/umls:C0234913"
"DB01115"	"http://bio2rdf.org/umls:C0038450"
"DB01043"	"http://bio2rdf.org/umls:C0020550"
"DB01149"	"http://bio2rdf.org/umls:C0013428"
"DB00916"	"http://bio2rdf.org/umls:C0017178"
"DB00952"	"http://bio2rdf.org/umls:C0038454"
"DB01043"	"http://bio2rdf.org/umls:C0020621"
"DB00244"	"http://bio2rdf.org/umls:C0151479"
"DB00916"	"http://bio2rdf.org/umls:C0010692"
"DB00952"	"http://bio2rdf.org/umls:C2242996"
"DB00331"	"http://bio2rdf.org/umls:C0015397"
"DB00648"	"http://bio2rdf.org/umls:C0232459"
"DB00331"	"http://bio2rdf.org/umls:C0001122"
"DB01115"	"http://bio2rdf.org/umls:C0042024"
"DB00454"	"http://bio2rdf.org/umls:C0026205"
"DB01204"	"http://bio2rdf.org/umls:C0878544"
"DB00401"	"http://bio2rdf.org/umls:C0027051"
"DB00238"	"http://bio2rdf.org/umls:C0149744"
"DB00952"	"http://bio2rdf.org/umls:C0085624"
"DB00401"	"http://bio2rdf.org/umls:C0039070"
"DB00331"	"http://bio2rdf.org/umls:C0235430"
"DB00454"	"http://bio2rdf.org/umls:C1610069"
"DB01171"	"http://bio2rdf.org/umls:C0028084"
"DB00211"	"http://bio2rdf.org/umls:C0235169"
"DB04843"	"http://bio2rdf.org/umls:C0004093"
"DB00333"	"http://bio2rdf.org/umls:C0428977"
"DB00333"	"http://bio2rdf.org/umls:C0020621"
"DB01149"	"http://bio2rdf.org/umls:C0085610"
"DB00524"	"http://bio2rdf.org/umls:C0027769"
"DB08167"	"http://bio2rdf.org/umls:C0015967"
"DB01204"	"http://bio2rdf.org/umls:C0037274"
"DB00683"	"http://bio2rdf.org/umls:C0018799"
"DB00371"	"http://bio2rdf.org/umls:C0003811"
"DB00745"	"http://bio2rdf.org/umls:C0349506"
"DB00235"	"http://bio2rdf.org/umls:C0002962"
"DB00264"	"http://bio2rdf.org/umls:C0007166"
"DB01149"	"http://bio2rdf.org/umls:C0040435"
"DB00745"	"http://bio2rdf.org/umls:C0020672"
"DB08167"	"http://bio2rdf.org/umls:C0851353"
"DB00244"	"http://bio2rdf.org/umls:C0267792"
"DB01110"	"http://bio2rdf.org/umls:C0014518"
"DB00961"	"http://bio2rdf.org/umls:C0025289"
"DB00401"	"http://bio2rdf.org/umls:C0042023"
"DB01043"	"http://bio2rdf.org/umls:C0043352"
"DB01043"	"http://bio2rdf.org/umls:C0586553"
"DB01171"	"http://bio2rdf.org/umls:C0011253"
"DB00648"	"http://bio2rdf.org/umls:C0595930"
"DB00779"	"http://bio2rdf.org/umls:C0030554"
"DB00422"	"http://bio2rdf.org/umls:C0151766"
"DB00244"	"http://bio2rdf.org/umls:C0231255"
"DB00683"	"http://bio2rdf.org/umls:C0001807"
"DB00553"	"http://bio2rdf.org/umls:C0042109"
"DB00333"	"http://bio2rdf.org/umls:C0042963"
"DB00532"	"http://bio2rdf.org/umls:C0014742"
"DB00235"	"http://bio2rdf.org/umls:C0151766"
"DB00264"	"http://bio2rdf.org/umls:C0015967"
"DB00401"	"http://bio2rdf.org/umls:C0019348"
"DB00422"	"http://bio2rdf.org/umls:C0031256"
