"drugid"	"geneid"
"DB01244"	"3741"
"DB00661"	"3744"
"DB00661"	"3744"
"DB01244"	"3767"
"DB01118"	"3767"
"DB00675"	"2099"
"DB01357"	"2099"
"DB04573"	"2099"
"DB01118"	"3762"
"DB01244"	"3762"
"DB01118"	"3784"
"DB01244"	"3784"
"DB00872"	"552"
"DB01182"	"6323"
"DB01429"	"6323"
"DB00527"	"6323"
"DB00680"	"6323"
"DB01056"	"6323"
"DB00776"	"6323"
"DB01426"	"6323"
"DB00988"	"1815"
"DB00988"	"1815"
"DB00363"	"1815"
"DB00661"	"3747"
"DB01244"	"3764"
"DB01118"	"3764"
"DB01118"	"5243"
"DB00770"	"5731"
"DB02925"	"6558"
"DB00214"	"6558"
"DB00695"	"6558"
"DB01067"	"6833"
"DB01393"	"5465"
"DB00104"	"6753"
"DB02300"	"7421"
"DB01436"	"7421"
"DB01070"	"7421"
"DB00203"	"8654"
"DB01005"	"6241"
"DB00492"	"1636"
"DB01118"	"3768"
"DB01244"	"3768"
"DB00213"	"496"
"DB00527"	"6331"
"DB01182"	"6331"
"DB01429"	"6331"
"DB01056"	"6331"
"DB00680"	"6331"
"DB00776"	"6331"
"DB00550"	"1734"
"DB00844"	"4988"
"DB01466"	"4988"
"DB00836"	"4988"
"DB01501"	"4988"
"DB01258"	"5972"
"DB03395"	"5972"
"DB01026"	"1586"
"DB04573"	"2100"
"DB00783"	"2100"
"DB01357"	"2100"
"DB00555"	"6326"
"DB00532"	"6326"
"DB01182"	"6326"
"DB00776"	"6329"
"DB00564"	"6329"
"DB01426"	"6329"
"DB01182"	"6329"
"DB00201"	"134"
"DB01069"	"3269"
"DB00342"	"3269"
"DB01075"	"3269"
"DB00952"	"3355"
"DB01050"	"5743"
"DB00784"	"5743"
"DB00749"	"5743"
"DB00554"	"5743"
"DB01399"	"5743"
"DB00580"	"5743"
"DB01628"	"5743"
"DB00510"	"18"
"DB01080"	"18"
"DB00413"	"1813"
"DB00679"	"1813"
"DB00433"	"1813"
"DB01403"	"1813"
"DB00696"	"1813"
"DB01253"	"1813"
"DB00353"	"1813"
"DB01622"	"1813"
"DB00744"	"240"
"DB00952"	"3354"
"DB00661"	"3743"
"DB00999"	"6559"
"DB00552"	"100"
"DB00363"	"3363"
"DB04896"	"6530"
"DB01576"	"6530"
"DB00544"	"7298"
"DB00499"	"367"
"DB01471"	"367"
"DB00555"	"6334"
"DB00776"	"6334"
"DB01426"	"6334"
"DB01182"	"6334"
"DB01083"	"1056"
"DB00598"	"155"
"DB00571"	"155"
"DB00368"	"155"
"DB00373"	"155"
"DB00521"	"155"
"DB00852"	"155"
"DB01580"	"155"
"DB01210"	"155"
"DB00571"	"155"
"DB00598"	"155"
"DB00852"	"155"
"DB01064"	"155"
"DB00373"	"155"
"DB01359"	"155"
"DB01102"	"155"
"DB01136"	"155"
"DB01047"	"2908"
"DB00846"	"2908"
"DB06144"	"3356"
"DB00363"	"3356"
"DB00656"	"3356"
"DB00363"	"3358"
"DB01037"	"4129"
"DB00834"	"5241"
"DB00554"	"5742"
"DB00861"	"5742"
"DB01050"	"5742"
"DB00564"	"6335"
"DB01426"	"6335"
"DB01182"	"6335"
"DB04948"	"151"
"DB00368"	"153"
"DB00571"	"153"
"DB00264"	"153"
"DB01364"	"153"
"DB00852"	"153"
"DB01210"	"153"
"DB00187"	"153"
"DB01064"	"153"
"DB01359"	"153"
"DB00489"	"153"
"DB00598"	"153"
"DB01182"	"153"
"DB00852"	"153"
"DB00373"	"153"
"DB00571"	"153"
"DB01580"	"153"
"DB01102"	"153"
"DB00841"	"153"
"DB00841"	"153"
"DB01136"	"153"
"DB00841"	"153"
"DB00521"	"154"
"DB00373"	"154"
"DB00668"	"154"
"DB00598"	"154"
"DB01364"	"154"
"DB00852"	"154"
"DB01366"	"154"
"DB01210"	"154"
"DB00598"	"154"
"DB01359"	"154"
"DB00489"	"154"
"DB00852"	"154"
"DB00571"	"154"
"DB01580"	"154"
"DB00983"	"154"
"DB01291"	"154"
"DB00373"	"154"
"DB00816"	"154"
"DB00871"	"154"
"DB01064"	"154"
"DB01136"	"154"
"DB01102"	"154"
"DB00010"	"2692"
"DB00696"	"3350"
"DB00952"	"3350"
"DB00669"	"3351"
"DB00216"	"3351"
"DB00953"	"3351"
"DB00952"	"3351"
"DB00998"	"3351"
"DB00998"	"3351"
"DB00918"	"3351"
"DB00918"	"3351"
"DB00953"	"3352"
"DB00998"	"3352"
"DB00952"	"3352"
"DB00216"	"3352"
"DB00998"	"3352"
"DB00918"	"3352"
"DB00918"	"3352"
"DB01065"	"4544"
"DB00980"	"4544"
"DB01411"	"57105"
"DB03880"	"4318"
"DB00844"	"4986"
"DB00661"	"3763"
"DB00968"	"1644"
"DB00545"	"43"
"DB00733"	"43"
"DB00677"	"43"
"DB01400"	"43"
"DB00382"	"43"
"DB03880"	"4313"
"DB01426"	"6328"
"DB00555"	"6328"
"DB00564"	"6328"
"DB00532"	"6328"
"DB00776"	"6328"
"DB01182"	"6328"
"DB01576"	"6531"
"DB00214"	"6557"
"DB04844"	"6571"
"DB00437"	"7498"
"DB00056"	"945"
"DB00092"	"965"
"DB00342"	"3757"
"DB00308"	"3757"
"DB00489"	"3757"
"DB00197"	"5468"
"DB01132"	"5468"
"DB00412"	"5468"
"DB00543"	"6532"
"DB00472"	"6532"
"DB00656"	"6532"
"DB04896"	"6532"
"DB00176"	"6532"
"DB01175"	"6532"
"DB01191"	"6532"
"DB01576"	"6532"
"DB00783"	"2099"
"DB00564"	"6323"
"DB00555"	"6323"
"DB00532"	"6323"
"DB01182"	"6323"
"DB00413"	"1815"
"DB00530"	"1956"
"DB00661"	"3747"
"DB00839"	"6833"
"DB00672"	"6833"
"DB00414"	"6833"
"DB00549"	"10800"
"DB01411"	"10800"
"DB01011"	"1584"
"DB01065"	"4543"
"DB00980"	"4543"
"DB01039"	"5465"
"DB00550"	"7173"
"DB00763"	"7173"
"DB03516"	"1806"
"DB01029"	"185"
"DB00678"	"185"
"DB00448"	"496"
"DB00555"	"6331"
"DB01426"	"6331"
"DB00564"	"6331"
"DB00532"	"6331"
"DB01182"	"6331"
"DB00421"	"4306"
"DB00035"	"2157"
"DB00750"	"8911"
"DB00539"	"2100"
"DB00783"	"2100"
"DB00783"	"2100"
"DB00481"	"2100"
"DB00286"	"2100"
"DB00882"	"2100"
"DB00655"	"2100"
"DB00481"	"2100"
"DB00783"	"2100"
"DB00783"	"2100"
"DB00783"	"2100"
"DB00783"	"2100"
"DB00286"	"2100"
"DB00035"	"554"
"DB00872"	"554"
"DB01195"	"6326"
"DB00379"	"6326"
"DB00280"	"6326"
"DB00379"	"6326"
"DB00908"	"6326"
"DB00645"	"6326"
"DB01002"	"6326"
"DB00721"	"6326"
"DB00908"	"6326"
"DB00961"	"6326"
"DB01056"	"6326"
"DB00908"	"6326"
"DB00252"	"6326"
"DB00907"	"6326"
"DB00281"	"6326"
"DB00907"	"6326"
"DB00297"	"6326"
"DB01161"	"6326"
"DB01035"	"6326"
"DB00908"	"6326"
"DB01320"	"6326"
"DB00645"	"6326"
"DB01035"	"6326"
"DB00721"	"6326"
"DB00296"	"6326"
"DB01228"	"6326"
"DB00379"	"6326"
"DB01228"	"6326"
"DB00296"	"6326"
"DB00721"	"6329"
"DB00645"	"6329"
"DB00908"	"6329"
"DB00908"	"6329"
"DB00280"	"6329"
"DB00379"	"6329"
"DB00961"	"6329"
"DB01002"	"6329"
"DB01195"	"6329"
"DB00908"	"6329"
"DB00907"	"6329"
"DB00297"	"6329"
"DB00252"	"6329"
"DB01056"	"6329"
"DB00281"	"6329"
"DB01161"	"6329"
"DB01035"	"6329"
"DB01228"	"6329"
"DB00645"	"6329"
"DB01320"	"6329"
"DB00908"	"6329"
"DB00296"	"6329"
"DB01035"	"6329"
"DB00721"	"6329"
"DB00379"	"6329"
"DB00296"	"6329"
"DB01228"	"6329"
"DB00721"	"8645"
"DB00721"	"8645"
"DB00477"	"3269"
"DB00477"	"3269"
"DB01195"	"3752"
"DB00619"	"3815"
"DB00477"	"1813"
"DB00477"	"1813"
"DB00907"	"6530"
"DB01195"	"6334"
"DB00280"	"6334"
"DB00908"	"6334"
"DB00908"	"6334"
"DB00645"	"6334"
"DB00961"	"6334"
"DB01002"	"6334"
"DB00721"	"6334"
"DB00908"	"6334"
"DB00297"	"6334"
"DB00281"	"6334"
"DB00252"	"6334"
"DB01056"	"6334"
"DB01161"	"6334"
"DB01035"	"6334"
"DB00379"	"6334"
"DB00296"	"6334"
"DB01320"	"6334"
"DB00645"	"6334"
"DB01228"	"6334"
"DB00908"	"6334"
"DB00721"	"6334"
"DB01035"	"6334"
"DB00296"	"6334"
"DB01228"	"6334"
"DB01195"	"81033"
"DB00379"	"6335"
"DB00721"	"6335"
"DB00280"	"6335"
"DB00645"	"6335"
"DB00908"	"6335"
"DB01002"	"6335"
"DB00961"	"6335"
"DB01195"	"6335"
"DB00908"	"6335"
"DB00297"	"6335"
"DB00281"	"6335"
"DB01056"	"6335"
"DB00907"	"6335"
"DB00908"	"6335"
"DB00252"	"6335"
"DB01161"	"6335"
"DB01035"	"6335"
"DB00908"	"6335"
"DB00379"	"6335"
"DB00645"	"6335"
"DB01035"	"6335"
"DB01320"	"6335"
"DB00721"	"6335"
"DB00296"	"6335"
"DB01228"	"6335"
"DB00296"	"6335"
"DB01228"	"6335"
"DB00908"	"6328"
"DB00721"	"6328"
"DB00280"	"6328"
"DB00379"	"6328"
"DB00645"	"6328"
"DB01002"	"6328"
"DB00908"	"6328"
"DB01195"	"6328"
"DB00961"	"6328"
"DB01056"	"6328"
"DB00297"	"6328"
"DB00252"	"6328"
"DB00907"	"6328"
"DB00908"	"6328"
"DB00281"	"6328"
"DB01161"	"6328"
"DB01035"	"6328"
"DB00908"	"6328"
"DB01035"	"6328"
"DB00296"	"6328"
"DB00645"	"6328"
"DB00721"	"6328"
"DB01228"	"6328"
"DB01320"	"6328"
"DB00379"	"6328"
"DB01228"	"6328"
"DB00296"	"6328"
"DB01002"	"6336"
"DB00961"	"6336"
"DB00721"	"6336"
"DB00645"	"6336"
"DB00281"	"6336"
"DB00297"	"6336"
"DB00907"	"6336"
"DB01161"	"6336"
"DB00645"	"6336"
"DB00721"	"6336"
"DB00296"	"6336"
"DB00296"	"6336"
"DB00907"	"6531"
"DB01195"	"3757"
"DB00907"	"3757"
"DB00907"	"6532"
"DB00539"	"2099"
"DB00783"	"2099"
"DB00783"	"2099"
"DB00481"	"2099"
"DB00286"	"2099"
"DB00882"	"2099"
"DB00655"	"2099"
"DB00481"	"2099"
"DB00286"	"2099"
"DB00783"	"2099"
"DB00783"	"2099"
"DB00783"	"2099"
"DB00783"	"2099"
"DB00278"	"2147"
"DB00619"	"5156"
"DB00035"	"552"
"DB00872"	"552"
"DB00093"	"552"
"DB00035"	"553"
"DB00721"	"6323"
"DB01002"	"6323"
"DB00908"	"6323"
"DB00908"	"6323"
"DB00379"	"6323"
"DB01195"	"6323"
"DB00961"	"6323"
"DB00645"	"6323"
"DB00280"	"6323"
"DB00297"	"6323"
"DB00908"	"6323"
"DB01056"	"6323"
"DB00252"	"6323"
"DB00907"	"6323"
"DB00281"	"6323"
"DB01161"	"6323"
"DB01035"	"6323"
"DB00296"	"6323"
"DB01035"	"6323"
"DB00645"	"6323"
"DB00721"	"6323"
"DB00908"	"6323"
"DB01320"	"6323"
"DB01228"	"6323"
"DB00379"	"6323"
"DB00296"	"6323"
"DB01228"	"6323"
"DB01207"	"6916"
"DB03052"	"6916"
"DB00762"	"7150"
"DB01030"	"7150"
"DB00024"	"7201"
"DB00619"	"5159"
"DB01207"	"6915"
"DB00619"	"25"
"DB00908"	"6331"
"DB01002"	"6331"
"DB00961"	"6331"
"DB00379"	"6331"
"DB00280"	"6331"
"DB01195"	"6331"
"DB00721"	"6331"
"DB00908"	"6331"
"DB00645"	"6331"
"DB00252"	"6331"
"DB01056"	"6331"
"DB00297"	"6331"
"DB00281"	"6331"
"DB00908"	"6331"
"DB00907"	"6331"
"DB01161"	"6331"
"DB01035"	"6331"
"DB00645"	"6331"
"DB01320"	"6331"
"DB00908"	"6331"
"DB00721"	"6331"
"DB01228"	"6331"
"DB00296"	"6331"
"DB01035"	"6331"
"DB00379"	"6331"
"DB01228"	"6331"
"DB00296"	"6331"
"DB01195"	"90134"
"DB01268"	"2324"
"DB00539"	"2100"
"DB00675"	"2100"
"DB01268"	"1435"
"DB01268"	"2321"
"DB01268"	"3815"
"DB01268"	"5979"
"DB00675"	"2099"
"DB00539"	"2099"
"DB01268"	"5156"
"DB01030"	"7150"
"DB01259"	"1956"
"DB00530"	"1956"
"DB00002"	"1956"
"DB01268"	"3791"
"DB00770"	"5731"
"DB00917"	"5732"
"DB01289"	"6833"
"DB00087"	"1043"
"DB00471"	"10800"
"DB00471"	"10800"
"DB00587"	"10800"
"DB01011"	"1584"
"DB00089"	"2346"
"DB00666"	"2798"
"DB00007"	"2798"
"DB00644"	"2798"
"DB00014"	"2798"
"DB00644"	"2798"
"DB00050"	"2798"
"DB00644"	"2798"
"DB00666"	"2798"
"DB00644"	"2798"
"DB01268"	"5159"
"DB00102"	"5159"
"DB00862"	"8654"
"DB00203"	"8654"
"DB00862"	"8654"
"DB00862"	"8654"
"DB00078"	"931"
"DB00081"	"931"
"DB00073"	"931"
"DB01259"	"2064"
"DB00072"	"2064"
"DB01225"	"462"
"DB01340"	"1636"
"DB00542"	"1636"
"DB00542"	"1636"
"DB00691"	"1636"
"DB00881"	"1636"
"DB00584"	"1636"
"DB00790"	"1636"
"DB01348"	"1636"
"DB00584"	"1636"
"DB00722"	"1636"
"DB00691"	"1636"
"DB00492"	"1636"
"DB00876"	"185"
"DB00796"	"185"
"DB00678"	"185"
"DB01268"	"2322"
"DB00030"	"3643"
"DB00033"	"3459"
"DB00033"	"3460"
"DB00095"	"3683"
"DB01134"	"4306"
"DB00005"	"7124"
"DB00065"	"7124"
"DB08904"	"7124"
"DB01296"	"7124"
"DB00005"	"7133"
"DB00002"	"712"
"DB00005"	"712"
"DB00054"	"712"
"DB00072"	"712"
"DB00078"	"712"
"DB00081"	"712"
"DB00108"	"712"
"DB00056"	"712"
"DB00073"	"712"
"DB00074"	"712"
"DB00075"	"712"
"DB00087"	"712"
"DB00092"	"712"
"DB00095"	"712"
"DB00110"	"712"
"DB00111"	"712"
"DB00112"	"712"
"DB00002"	"713"
"DB00005"	"713"
"DB00054"	"713"
"DB00072"	"713"
"DB00078"	"713"
"DB00081"	"713"
"DB00108"	"713"
"DB00056"	"713"
"DB00073"	"713"
"DB00074"	"713"
"DB00075"	"713"
"DB00087"	"713"
"DB00092"	"713"
"DB00095"	"713"
"DB00110"	"713"
"DB00111"	"713"
"DB00112"	"713"
"DB00002"	"714"
"DB00005"	"714"
"DB00054"	"714"
"DB00072"	"714"
"DB00078"	"714"
"DB00081"	"714"
"DB00108"	"714"
"DB00056"	"714"
"DB00073"	"714"
"DB00074"	"714"
"DB00075"	"714"
"DB00087"	"714"
"DB00092"	"714"
"DB00095"	"714"
"DB00110"	"714"
"DB00111"	"714"
"DB00112"	"714"
"DB00002"	"715"
"DB00005"	"715"
"DB00054"	"715"
"DB00072"	"715"
"DB00078"	"715"
"DB00081"	"715"
"DB00108"	"715"
"DB00056"	"715"
"DB00073"	"715"
"DB00074"	"715"
"DB00075"	"715"
"DB00087"	"715"
"DB00092"	"715"
"DB00095"	"715"
"DB00110"	"715"
"DB00111"	"715"
"DB00112"	"715"
"DB00002"	"716"
"DB00005"	"716"
"DB00054"	"716"
"DB00072"	"716"
"DB00078"	"716"
"DB00056"	"716"
"DB00073"	"716"
"DB00074"	"716"
"DB00075"	"716"
"DB00002"	"9103"
"DB00005"	"9103"
"DB00054"	"9103"
"DB00072"	"9103"
"DB00078"	"9103"
"DB00081"	"9103"
"DB00108"	"9103"
"DB00056"	"9103"
"DB00073"	"9103"
"DB00074"	"9103"
"DB00075"	"9103"
"DB00087"	"9103"
"DB00092"	"9103"
"DB00095"	"9103"
"DB00110"	"9103"
"DB00111"	"9103"
"DB00112"	"9103"
"DB00002"	"1956"
"DB00072"	"1956"
"DB00001"	"2147"
"DB00006"	"2147"
"DB06695"	"2147"
"DB00055"	"2147"
"DB00100"	"2147"
"DB00002"	"2209"
"DB00005"	"2209"
"DB00054"	"2209"
"DB00072"	"2209"
"DB00078"	"2209"
"DB00081"	"2209"
"DB00108"	"2209"
"DB00056"	"2209"
"DB00073"	"2209"
"DB00074"	"2209"
"DB00075"	"2209"
"DB00087"	"2209"
"DB00092"	"2209"
"DB00095"	"2209"
"DB00110"	"2209"
"DB00111"	"2209"
"DB00112"	"2209"
"DB00002"	"2212"
"DB00005"	"2212"
"DB00054"	"2212"
"DB00072"	"2212"
"DB00078"	"2212"
"DB00081"	"2212"
"DB00108"	"2212"
"DB00056"	"2212"
"DB00073"	"2212"
"DB00074"	"2212"
"DB00075"	"2212"
"DB00087"	"2212"
"DB00092"	"2212"
"DB00095"	"2212"
"DB00110"	"2212"
"DB00111"	"2212"
"DB00112"	"2212"
"DB00002"	"2213"
"DB00005"	"2213"
"DB00054"	"2213"
"DB00072"	"2213"
"DB00078"	"2213"
"DB00081"	"2213"
"DB00108"	"2213"
"DB00056"	"2213"
"DB00073"	"2213"
"DB00074"	"2213"
"DB00075"	"2213"
"DB00087"	"2213"
"DB00092"	"2213"
"DB00095"	"2213"
"DB00098"	"2213"
"DB00110"	"2213"
"DB00111"	"2213"
"DB00112"	"2213"
"DB00002"	"2214"
"DB00005"	"2214"
"DB00054"	"2214"
"DB00072"	"2214"
"DB00078"	"2214"
"DB00081"	"2214"
"DB00108"	"2214"
"DB00056"	"2214"
"DB00073"	"2214"
"DB00074"	"2214"
"DB00075"	"2214"
"DB00087"	"2214"
"DB00092"	"2214"
"DB00095"	"2214"
"DB00110"	"2214"
"DB00111"	"2214"
"DB00112"	"2214"
"DB00002"	"2215"
"DB00005"	"2215"
"DB00054"	"2215"
"DB00072"	"2215"
"DB00078"	"2215"
"DB00081"	"2215"
"DB00108"	"2215"
"DB00056"	"2215"
"DB00073"	"2215"
"DB00074"	"2215"
"DB00075"	"2215"
"DB00087"	"2215"
"DB00092"	"2215"
"DB00095"	"2215"
"DB00110"	"2215"
"DB00111"	"2215"
"DB00112"	"2215"
"DB00004"	"3559"
"DB00074"	"3559"
"DB00111"	"3559"
"DB00004"	"3560"
"DB00074"	"3560"
"DB00111"	"3560"
"DB00004"	"3561"
"DB00005"	"4049"
"DB00244"	"4353"
"DB00945"	"5743"
"DB01398"	"5743"
"DB00159"	"5743"
"DB00244"	"5743"
"DB01014"	"5743"
"DB00062"	"6288"
"DB00064"	"6288"
"DB00114"	"10993"
"DB00114"	"8879"
"DB00114"	"6470"
"DB00114"	"6472"
"DB01045"	"6579"
"DB01045"	"10599"
"DB01032"	"9356"
"DB00114"	"10558"
"DB00114"	"9517"
"DB00114"	"6898"
"DB00120"	"6898"
"DB00070"	"7040"
"DB00055"	"7056"
"DB06779"	"7422"
"DB00112"	"7422"
"DB00054"	"7448"
"DB00114"	"63826"
"DB00114"	"64902"
"DB00114"	"875"
"DB00114"	"883"
"DB00114"	"9054"
"DB00114"	"55304"
"DB00098"	"909"
"DB00092"	"914"
"DB00056"	"945"
"DB00075"	"915"
"DB00075"	"916"
"DB00075"	"917"
"DB00075"	"919"
"DB00098"	"920"
"DB01281"	"942"
"DB00098"	"942"
"DB00114"	"51166"
"DB00087"	"1043"
"DB00114"	"84706"
"DB00113"	"634"
"DB00114"	"51540"
"DB00114"	"55034"
"DB00114"	"51380"
"DB00114"	"29968"
"DB00055"	"1356"
"DB00114"	"18"
"DB00114"	"1491"
"DB00114"	"79896"
"DB00114"	"285313"
"DB00114"	"1644"
"DB00114"	"339896"
"DB00114"	"85007"
"DB00114"	"23042"
"DB00114"	"113451"
"DB00114"	"57026"
"DB00114"	"55163"
"DB00114"	"113675"
"DB00114"	"51091"
"DB00114"	"56267"
"DB00114"	"189"
"DB00072"	"2064"
"DB00100"	"2160"
"DB00086"	"2149"
"DB09030"	"2149"
"DB00055"	"2153"
"DB00055"	"2157"
"DB00100"	"2157"
"DB00114"	"211"
"DB00114"	"10841"
"DB00512"	"213"
"DB01045"	"213"
"DB00114"	"2571"
"DB00114"	"2571"
"DB00114"	"23464"
"DB00114"	"2731"
"DB00114"	"2805"
"DB00114"	"2806"
"DB00062"	"259"
"DB00064"	"259"
"DB00114"	"2875"
"DB00061"	"2885"
"DB00114"	"3067"
"DB00071"	"3118"
"DB00071"	"3119"
"DB00098"	"3140"
"DB01138"	"4363"
"DB01138"	"1244"
"DB00108"	"3383"
"DB00062"	"348"
"DB00064"	"348"
"DB00054"	"3674"
"DB00108"	"3676"
"DB09033"	"3676"
"DB00095"	"3683"
"DB00098"	"3683"
"DB00227"	"3683"
"DB00098"	"3685"
"DB00098"	"3688"
"DB00054"	"3690"
"DB00098"	"3690"
"DB00114"	"8942"
"DB00102"	"2"
"DB00078"	"931"
"DB00081"	"931"
"DB08935"	"931"
"DB00073"	"931"
"DB00114"	"4942"
"DB00114"	"4953"
"DB00102"	"5156"
"DB00619"	"5156"
"DB01254"	"5159"
"DB00102"	"5159"
"DB00619"	"5159"
"DB00055"	"5196"
"DB00055"	"5269"
"DB00055"	"10544"
"DB00055"	"5627"
"DB00114"	"11212"
"DB00114"	"5834"
"DB00114"	"5836"
"DB00114"	"5837"
"DB00114"	"586"
"DB00114"	"587"
"DB00677"	"590"
"DB00989"	"590"
"DB00297"	"6336"
"DB00961"	"6336"
"DB01161"	"6336"
"DB01244"	"8912"
"DB01244"	"9254"
"DB00266"	"1429"
"DB00282"	"2224"
"DB00630"	"2224"
"DB00884"	"2224"
"DB01656"	"5141"
"DB00806"	"5141"
"DB00287"	"5737"
"DB00654"	"5737"
"DB00905"	"5737"
"DB00666"	"114814"
"DB00619"	"1436"
"DB00619"	"780"
"DB00648"	"2230"
"DB00641"	"3689"
"DB00630"	"523"
"DB01133"	"523"
"DB01244"	"5153"
"DB01656"	"5143"
"DB00630"	"5775"
"DB00630"	"5791"
"DB00630"	"5802"
"DB00945"	"6197"
"DB00973"	"6646"
"DB00945"	"7157"
"DB00973"	"290"
"DB00945"	"4791"
"DB01296"	"4791"
"DB00945"	"4792"
"DB00973"	"29881"
"DB00987"	"5423"
"DB01254"	"6714"
"DB04272"	"6714"
"DB09079"	"6714"
"DB01254"	"6777"
"DB01254"	"7525"
"DB01281"	"941"
"DB01254"	"1969"
"DB01254"	"2534"
"DB01254"	"3932"
"DB09079"	"3932"
"DB09053"	"695"
"DB04272"	"1431"
"DB04272"	"4282"
"DB04272"	"7371"
"DB00163"	"23541"
"DB00755"	"8854"
"DB01032"	"55867"
"DB00163"	"266629"
"DB00163"	"284904"
"DB00266"	"79001"
"DB00498"	"79001"
"DB00682"	"79001"
"DB00946"	"79001"
"DB01418"	"79001"
"DB00396"	"1586"
"DB00163"	"1606"
"DB00563"	"1719"
"DB00266"	"1728"
"DB00159"	"2181"
"DB00159"	"2182"
"DB04272"	"231"
"DB00945"	"1645"
"DB00905"	"8644"
"DB00755"	"216"
"DB00163"	"240"
"DB00244"	"240"
"DB01014"	"240"
"DB00159"	"2864"
"DB00262"	"2936"
"DB00175"	"3156"
"DB00227"	"3156"
"DB00641"	"3156"
"DB01076"	"3156"
"DB01095"	"3156"
"DB01098"	"3156"
"DB00688"	"3614"
"DB01024"	"3614"
"DB01033"	"3614"
"DB00688"	"3615"
"DB01024"	"3615"
"DB04272"	"4191"
"DB00163"	"8856"
"DB01045"	"8856"
"DB01220"	"8856"
"DB01229"	"8856"
"DB01248"	"8856"
"DB00374"	"5467"
"DB00159"	"5467"
"DB00159"	"5468"
"DB00244"	"5468"
"DB01014"	"5468"
"DB00163"	"5515"
"DB00163"	"5516"
"DB00163"	"5578"
"DB00163"	"5579"
"DB00242"	"6240"
"DB00441"	"6240"
"DB00631"	"6240"
"DB01005"	"6240"
"DB01073"	"6240"
"DB00242"	"6241"
"DB00252"	"6323"
"DB00242"	"54107"
"DB01244"	"773"
"DB00242"	"50484"
"DB00242"	"56655"
"DB00244"	"1147"
"DB01073"	"1633"
"DB00368"	"151"
"DB00925"	"151"
"DB00368"	"152"
"DB00925"	"152"
"DB00988"	"1812"
"DB00988"	"1812"
"DB00988"	"1814"
"DB00988"	"1815"
"DB00988"	"1816"
"DB00269"	"2099"
"DB00304"	"2099"
"DB00396"	"2099"
"DB01196"	"2099"
"DB01196"	"2100"
"DB00227"	"3066"
"DB00843"	"3356"
"DB01161"	"3359"
"DB00945"	"3551"
"DB00244"	"3551"
"DB00242"	"4860"
"DB00242"	"5422"
"DB00631"	"5422"
"DB01073"	"5422"
"DB01280"	"5422"
"DB00242"	"5426"
"DB00242"	"5427"
"DB00322"	"7298"
"DB00441"	"7298"
"DB00544"	"7298"
"DB01101"	"7298"
"DB00528"	"786"
"DB00309"	"81027"
"DB01229"	"81027"
"DB01248"	"81027"
"DB00304"	"5241"
"DB00378"	"5241"
"DB00396"	"5241"
"DB00297"	"5731"
"DB00429"	"5731"
"DB00905"	"5731"
"DB00917"	"5731"
"DB00694"	"7155"
"DB00773"	"7155"
"DB09079"	"2321"
"DB09079"	"2322"
"DB09079"	"2324"
"DB06271"	"3053"
"DB09079"	"3791"
"DB01254"	"3815"
"DB00619"	"3815"
"DB00400"	"3859"
"DB00569"	"462"
"DB01109"	"462"
"DB01225"	"462"
"DB06271"	"462"
"DB06779"	"462"
"DB00396"	"4306"
"DB00390"	"476"
"DB01244"	"476"
"DB06643"	"8600"
"DB00925"	"801"
"DB01244"	"801"
"DB00452"	"7852"
"DB00720"	"292"
"DB00720"	"293"
"DB00724"	"51284"
"DB00724"	"51311"
"DB00928"	"1786"
"DB00917"	"5734"
"DB00929"	"5734"
"DB01109"	"6403"
"DB06779"	"6403"
"DB01097"	"1723"
"DB01097"	"2185"
"DB01133"	"5770"
"DB01207"	"6915"
"DB01206"	"81551"
"DB01250"	"3458"
"DB01296"	"3458"
"DB01229"	"4134"
"DB01248"	"4134"
"DB01229"	"4137"
"DB01248"	"4137"
"DB00252"	"6331"
"DB00750"	"6331"
"DB00368"	"6571"
"DB01364"	"6571"
"DB01045"	"28234"
"DB01045"	"11309"
"DB00720"	"291"
"DB00988"	"6530"
"DB01364"	"6530"
"DB00745"	"6531"
"DB00988"	"6531"
"DB01161"	"6531"
"DB00988"	"6532"
"DB01161"	"57053"
"DB00552"	"100"
"DB00368"	"148"
"DB00388"	"148"
"DB00692"	"148"
"DB00925"	"148"
"DB00368"	"153"
"DB00368"	"154"
"DB00925"	"154"
"DB00988"	"1813"
"DB01254"	"25"
"DB00619"	"25"
"DB01254"	"27"
"DB00318"	"4985"
"DB00396"	"4986"
"DB00318"	"4986"
"DB00318"	"4988"
"DB00337"	"2280"
"DB00864"	"2280"
"DB00337"	"2475"
"DB00619"	"4914"
"DB01039"	"5465"
"DB01241"	"5465"
"DB00615"	"7184"
"DB00615"	"3320"
"DB01207"	"6916"
"DB01244"	"3784"
"DB00806"	"4907"
"DB00893"	"2495"
"DB00893"	"2512"
"DB00893"	"3043"
"DB00905"	"5733"
"DB00917"	"5733"
"DB00929"	"5733"
"DB01196"	"4130"
"DB01196"	"4133"
"DB01229"	"4133"
"DB01248"	"4133"
"DB04272"	"9955"
"DB04272"	"11157"
"DB00013"	"6768"
"DB06779"	"7035"
"DB00031"	"7123"
"DB01257"	"727"
"DB00031"	"811"
"DB00031"	"821"
"DB00071"	"94121"
"DB00071"	"1363"
"DB00099"	"1441"
"DB00071"	"1509"
"DB00058"	"1991"
"DB00099"	"1991"
"DB00569"	"2159"
"DB01109"	"2159"
"DB01225"	"2159"
"DB06228"	"2159"
"DB06605"	"2159"
